ONE,BL,TWO,THREE
data,t,42593,22.345000
data,t,42594,22.345000
data,t,42595,22.345000
data,t,42596,22.345000
data,t,42597,22.345000
data,t,42598,22.345000
data,t,42599,22.345000
data,t,42600,22.345000
data,t,42601,22.345000
data,t,42602,22.345000
data,t,42603,22.345000
data,t,42604,22.345000
data,t,42605,22.345000
data,t,42606,22.345000
data,t,42607,22.345000
data,t,42608,22.345000
data,t,42609,22.345000
data,t,42610,22.345000
data,t,42611,22.345000
data,t,42612,22.345000
data,t,42613,22.345000
data,t,42614,22.345000
data,t,42615,22.345000
data,t,42616,22.345000
data,t,42617,22.345000
data,t,42618,22.345000
data,t,42619,22.345000
data,t,42620,22.345000
data,t,42621,22.345000
data,t,42622,22.345000
data,t,42623,22.345000
data,t,42624,22.345000
data,t,42625,22.345000
data,t,42626,22.345000
data,t,42627,22.345000
data,t,42628,22.345000
data,t,42629,22.345000
data,t,42630,22.345000
data,t,42631,22.345000
data,t,42632,22.345000
data,t,42633,22.345000
data,t,42634,22.345000
data,t,42635,22.345000
data,t,42636,22.345000
data,t,42637,22.345000
data,t,42638,22.345000
data,t,42639,22.345000
data,t,42640,22.345000
data,t,42641,22.345000
data,t,42642,22.345000
data,t,42643,22.345000
data,t,42644,22.345000
data,t,42645,22.345000
data,t,42646,22.345000
data,t,42647,22.345000
data,t,42648,22.345000
data,t,42649,22.345000
data,t,42650,22.345000
data,t,42651,22.345000
data,t,42652,22.345000
data,t,42653,22.345000
data,t,42654,22.345000
data,t,42655,22.345000
data,t,42656,22.345000
data,t,42657,22.345000
data,t,42658,22.345000
data,t,42659,22.345000
data,t,42660,22.345000
data,t,42661,22.345000
data,t,42662,22.345000
data,t,42663,22.345000
data,t,42664,22.345000
data,t,42665,22.345000
data,t,42666,22.345000
data,t,42667,22.345000
data,t,42668,22.345000
data,t,42669,22.345000
data,t,42670,22.345000
data,t,42671,22.345000
data,t,42672,22.345000
data,t,42673,22.345000
data,t,42674,22.345000
data,t,42675,22.345000
data,t,42676,22.345000
data,t,42677,22.345000
data,t,42678,22.345000
data,t,42679,22.345000
data,t,42680,22.345000
data,t,42681,22.345000
data,t,42682,22.345000
data,t,42683,22.345000
data,t,42684,22.345000
data,t,42685,22.345000
data,t,42686,22.345000
data,t,42687,22.345000
data,t,42688,22.345000
data,t,42689,22.345000
data,t,42690,22.345000
data,t,42691,22.345000
data,t,42692,22.345000
data,t,42693,22.345000
data,t,42694,22.345000
data,t,42695,22.345000
data,t,42696,22.345000
data,t,42697,22.345000
data,t,42698,22.345000
data,t,42699,22.345000
data,t,42700,22.345000
data,t,42701,22.345000
data,t,42702,22.345000
data,t,42703,22.345000
data,t,42704,22.345000
data,t,42705,22.345000
data,t,42706,22.345000
data,t,42707,22.345000
data,t,42708,22.345000
data,t,42709,22.345000
data,t,42710,22.345000
data,t,42711,22.345000
data,t,42712,22.345000
data,t,42713,22.345000
data,t,42714,22.345000
data,t,42715,22.345000
data,t,42716,22.345000
data,t,42717,22.345000
data,t,42718,22.345000
data,t,42719,22.345000
data,t,42720,22.345000
data,t,42721,22.345000
data,t,42722,22.345000
data,t,42723,22.345000
data,t,42724,22.345000
data,t,42725,22.345000
data,t,42726,22.345000
data,t,42727,22.345000
data,t,42728,22.345000
data,t,42729,22.345000
data,t,42730,22.345000
data,t,42731,22.345000
data,t,42732,22.345000
data,t,42733,22.345000
data,t,42734,22.345000
data,t,42735,22.345000
data,t,42736,22.345000
data,t,42737,22.345000
data,t,42738,22.345000
data,t,42739,22.345000
data,t,42740,22.345000
data,t,42741,22.345000
data,t,42742,22.345000
data,t,42743,22.345000
data,t,42744,22.345000
data,t,42745,22.345000
data,t,42746,22.345000
data,t,42747,22.345000
data,t,42748,22.345000
data,t,42749,22.345000
data,t,42750,22.345000
data,t,42751,22.345000
data,t,42752,22.345000
data,t,42753,22.345000
data,t,42754,22.345000
data,t,42755,22.345000
data,t,42756,22.345000
data,t,42757,22.345000
data,t,42758,22.345000
data,t,42759,22.345000
data,t,42760,22.345000
data,t,42761,22.345000
data,t,42762,22.345000
data,t,42763,22.345000
data,t,42764,22.345000
data,t,42765,22.345000
data,t,42766,22.345000
data,t,42767,22.345000
data,t,42768,22.345000
data,t,42769,22.345000
data,t,42770,22.345000
data,t,42771,22.345000
data,t,42772,22.345000
data,t,42773,22.345000
data,t,42774,22.345000
data,t,42775,22.345000
data,t,42776,22.345000
data,t,42777,22.345000
data,t,42778,22.345000
data,t,42779,22.345000
data,t,42780,22.345000
data,t,42781,22.345000
data,t,42782,22.345000
data,t,42783,22.345000
data,t,42784,22.345000
data,t,42785,22.345000
data,t,42786,22.345000
data,t,42787,22.345000
data,t,42788,22.345000
data,t,42789,22.345000
data,t,42790,22.345000
data,t,42791,22.345000
data,t,42792,22.345000
data,t,42793,22.345000
data,t,42794,22.345000
data,t,42795,22.345000
data,t,42796,22.345000
data,t,42797,22.345000
data,t,42798,22.345000
data,t,42799,22.345000
data,t,42800,22.345000
data,t,42801,22.345000
data,t,42802,22.345000
data,t,42803,22.345000
data,t,42804,22.345000
data,t,42805,22.345000
data,t,42806,22.345000
data,t,42807,22.345000
data,t,42808,22.345000
data,t,42809,22.345000
data,t,42810,22.345000
data,t,42811,22.345000
data,t,42812,22.345000
data,t,42813,22.345000
data,t,42814,22.345000
data,t,42815,22.345000
data,t,42816,22.345000
data,t,42817,22.345000
data,t,42818,22.345000
data,t,42819,22.345000
data,t,42820,22.345000
data,t,42821,22.345000
data,t,42822,22.345000
data,t,42823,22.345000
data,t,42824,22.345000
data,t,42825,22.345000
data,t,42826,22.345000
data,t,42827,22.345000
data,t,42828,22.345000
data,t,42829,22.345000
data,t,42830,22.345000
data,t,42831,22.345000
data,t,42832,22.345000
data,t,42833,22.345000
data,t,42834,22.345000
data,t,42835,22.345000
data,t,42836,22.345000
data,t,42837,22.345000
data,t,42838,22.345000
data,t,42839,22.345000
data,t,42840,22.345000
data,t,42841,22.345000
data,t,42842,22.345000
data,t,42843,22.345000
data,t,42844,22.345000
data,t,42845,22.345000
data,t,42846,22.345000
data,t,42847,22.345000
data,t,42848,22.345000
data,t,42849,22.345000
data,t,42850,22.345000
data,t,42851,22.345000
data,t,42852,22.345000
data,t,42853,22.345000
data,t,42854,22.345000
data,t,42855,22.345000
data,t,42856,22.345000
data,t,42857,22.345000
data,t,42858,22.345000
data,t,42859,22.345000
data,t,42860,22.345000
data,t,42861,22.345000
data,t,42862,22.345000
data,t,42863,22.345000
data,t,42864,22.345000
data,t,42865,22.345000
data,t,42866,22.345000
data,t,42867,22.345000
data,t,42868,22.345000
data,t,42869,22.345000
data,t,42870,22.345000
data,t,42871,22.345000
data,t,42872,22.345000
data,t,42873,22.345000
data,t,42874,22.345000
data,t,42875,22.345000
data,t,42876,22.345000
data,t,42877,22.345000
data,t,42878,22.345000
data,t,42879,22.345000
data,t,42880,22.345000
data,t,42881,22.345000
data,t,42882,22.345000
data,t,42883,22.345000
data,t,42884,22.345000
data,t,42885,22.345000
data,t,42886,22.345000
data,t,42887,22.345000
data,t,42888,22.345000
data,t,42889,22.345000
data,t,42890,22.345000
data,t,42891,22.345000
data,t,42892,22.345000
data,t,42893,22.345000
data,t,42894,22.345000
data,t,42895,22.345000
data,t,42896,22.345000
data,t,42897,22.345000
data,t,42898,22.345000
data,t,42899,22.345000
data,t,42900,22.345000
data,t,42901,22.345000
data,t,42902,22.345000
data,t,42903,22.345000
data,t,42904,22.345000
data,t,42905,22.345000
data,t,42906,22.345000
data,t,42907,22.345000
data,t,42908,22.345000
data,t,42909,22.345000
data,t,42910,22.345000
data,t,42911,22.345000
data,t,42912,22.345000
data,t,42913,22.345000
data,t,42914,22.345000
data,t,42915,22.345000
data,t,42916,22.345000
data,t,42917,22.345000
data,t,42918,22.345000
data,t,42919,22.345000
data,t,42920,22.345000
data,t,42921,22.345000
data,t,42922,22.345000
data,t,42923,22.345000
data,t,42924,22.345000
data,t,42925,22.345000
data,t,42926,22.345000
data,t,42927,22.345000
data,t,42928,22.345000
data,t,42929,22.345000
data,t,42930,22.345000
data,t,42931,22.345000
data,t,42932,22.345000
data,t,42933,22.345000
data,t,42934,22.345000
data,t,42935,22.345000
data,t,42936,22.345000
data,t,42937,22.345000
data,t,42938,22.345000
data,t,42939,22.345000
data,t,42940,22.345000
data,t,42941,22.345000
data,t,42942,22.345000
data,t,42943,22.345000
data,t,42944,22.345000
data,t,42945,22.345000
data,t,42946,22.345000
data,t,42947,22.345000
data,t,42948,22.345000
data,t,42949,22.345000
data,t,42950,22.345000
data,t,42951,22.345000
data,t,42952,22.345000
data,t,42953,22.345000
data,t,42954,22.345000
data,t,42955,22.345000
data,t,42956,22.345000
data,t,42957,22.345000
data,t,42958,22.345000
data,t,42959,22.345000
data,t,42960,22.345000
data,t,42961,22.345000
data,t,42962,22.345000
data,t,42963,22.345000
data,t,42964,22.345000
data,t,42965,22.345000
data,t,42966,22.345000
data,t,42967,22.345000
data,t,42968,22.345000
data,t,42969,22.345000
data,t,42970,22.345000
data,t,42971,22.345000
data,t,42972,22.345000
data,t,42973,22.345000
data,t,42974,22.345000
data,t,42975,22.345000
data,t,42976,22.345000
data,t,42977,22.345000
data,t,42978,22.345000
data,t,42979,22.345000
data,t,42980,22.345000
data,t,42981,22.345000
data,t,42982,22.345000
data,t,42983,22.345000
data,t,42984,22.345000
data,t,42985,22.345000
data,t,42986,22.345000
data,t,42987,22.345000
data,t,42988,22.345000
data,t,42989,22.345000
data,t,42990,22.345000
data,t,42991,22.345000
data,t,42992,22.345000
data,t,42993,22.345000
data,t,42994,22.345000
data,t,42995,22.345000
data,t,42996,22.345000
data,t,42997,22.345000
data,t,42998,22.345000
data,t,42999,22.345000
data,t,43000,22.345000
data,t,43001,22.345000
data,t,43002,22.345000
data,t,43003,22.345000
data,t,43004,22.345000
data,t,43005,22.345000
data,t,43006,22.345000
data,t,43007,22.345000
data,t,43008,22.345000
data,t,43009,22.345000
data,t,43010,22.345000
data,t,43011,22.345000
data,t,43012,22.345000
data,t,43013,22.345000
data,t,43014,22.345000
data,t,43015,22.345000
data,t,43016,22.345000
data,t,43017,22.345000
data,t,43018,22.345000
data,t,43019,22.345000
data,t,43020,22.345000
data,t,43021,22.345000
data,t,43022,22.345000
data,t,43023,22.345000
data,t,43024,22.345000
data,t,43025,22.345000
data,t,43026,22.345000
data,t,43027,22.345000
data,t,43028,22.345000
data,t,43029,22.345000
data,t,43030,22.345000
data,t,43031,22.345000
data,t,43032,22.345000
data,t,43033,22.345000
data,t,43034,22.345000
data,t,43035,22.345000
data,t,43036,22.345000
data,t,43037,22.345000
data,t,43038,22.345000
data,t,43039,22.345000
data,t,43040,22.345000
data,t,43041,22.345000
data,t,43042,22.345000
data,t,43043,22.345000
data,t,43044,22.345000
data,t,43045,22.345000
data,t,43046,22.345000
data,t,43047,22.345000
data,t,43048,22.345000
data,t,43049,22.345000
data,t,43050,22.345000
data,t,43051,22.345000
data,t,43052,22.345000
data,t,43053,22.345000
data,t,43054,22.345000
data,t,43055,22.345000
data,t,43056,22.345000
data,t,43057,22.345000
data,t,43058,22.345000
data,t,43059,22.345000
data,t,43060,22.345000
data,t,43061,22.345000
data,t,43062,22.345000
data,t,43063,22.345000
data,t,43064,22.345000
data,t,43065,22.345000
data,t,43066,22.345000
data,t,43067,22.345000
data,t,43068,22.345000
data,t,43069,22.345000
data,t,43070,22.345000
data,t,43071,22.345000
data,t,43072,22.345000
data,t,43073,22.345000
data,t,43074,22.345000
data,t,43075,22.345000
data,t,43076,22.345000
data,t,43077,22.345000
data,t,43078,22.345000
data,t,43079,22.345000
data,t,43080,22.345000
data,t,43081,22.345000
data,t,43082,22.345000
data,t,43083,22.345000
data,t,43084,22.345000
data,t,43085,22.345000
data,t,43086,22.345000
data,t,43087,22.345000
data,t,43088,22.345000
data,t,43089,22.345000
data,t,43090,22.345000
data,t,43091,22.345000
data,t,43092,22.345000
data,t,43093,22.345000
data,t,43094,22.345000
data,t,43095,22.345000
data,t,43096,22.345000
data,t,43097,22.345000
data,t,43098,22.345000
data,t,43099,22.345000
data,t,43100,22.345000
data,t,43101,22.345000
data,t,43102,22.345000
data,t,43103,22.345000
data,t,43104,22.345000
data,t,43105,22.345000
data,t,43106,22.345000
data,t,43107,22.345000
data,t,43108,22.345000
data,t,43109,22.345000
data,t,43110,22.345000
data,t,43111,22.345000
data,t,43112,22.345000
data,t,43113,22.345000
data,t,43114,22.345000
data,t,43115,22.345000
data,t,43116,22.345000
data,t,43117,22.345000
data,t,43118,22.345000
data,t,43119,22.345000
data,t,43120,22.345000
data,t,43121,22.345000
data,t,43122,22.345000
data,t,43123,22.345000
data,t,43124,22.345000
data,t,43125,22.345000
data,t,43126,22.345000
data,t,43127,22.345000
data,t,43128,22.345000
data,t,43129,22.345000
data,t,43130,22.345000
data,t,43131,22.345000
data,t,43132,22.345000
data,t,43133,22.345000
data,t,43134,22.345000
data,t,43135,22.345000
data,t,43136,22.345000
data,t,43137,22.345000
data,t,43138,22.345000
data,t,43139,22.345000
data,t,43140,22.345000
data,t,43141,22.345000
data,t,43142,22.345000
data,t,43143,22.345000
data,t,43144,22.345000
data,t,43145,22.345000
data,t,43146,22.345000
data,t,43147,22.345000
data,t,43148,22.345000
data,t,43149,22.345000
data,t,43150,22.345000
data,t,43151,22.345000
data,t,43152,22.345000
data,t,43153,22.345000
data,t,43154,22.345000
data,t,43155,22.345000
data,t,43156,22.345000
data,t,43157,22.345000
data,t,43158,22.345000
data,t,43159,22.345000
data,t,43160,22.345000
data,t,43161,22.345000
data,t,43162,22.345000
data,t,43163,22.345000
data,t,43164,22.345000
data,t,43165,22.345000
data,t,43166,22.345000
data,t,43167,22.345000
data,t,43168,22.345000
data,t,43169,22.345000
data,t,43170,22.345000
data,t,43171,22.345000
data,t,43172,22.345000
data,t,43173,22.345000
data,t,43174,22.345000
data,t,43175,22.345000
data,t,43176,22.345000
data,t,43177,22.345000
data,t,43178,22.345000
data,t,43179,22.345000
data,t,43180,22.345000
data,t,43181,22.345000
data,t,43182,22.345000
data,t,43183,22.345000
data,t,43184,22.345000
data,t,43185,22.345000
data,t,43186,22.345000
data,t,43187,22.345000
data,t,43188,22.345000
data,t,43189,22.345000
data,t,43190,22.345000
data,t,43191,22.345000
data,t,43192,22.345000
data,t,43193,22.345000
data,t,43194,22.345000
data,t,43195,22.345000
data,t,43196,22.345000
data,t,43197,22.345000
data,t,43198,22.345000
data,t,43199,22.345000
data,t,43200,22.345000
data,t,43201,22.345000
data,t,43202,22.345000
data,t,43203,22.345000
data,t,43204,22.345000
data,t,43205,22.345000
data,t,43206,22.345000
data,t,43207,22.345000
data,t,43208,22.345000
data,t,43209,22.345000
data,t,43210,22.345000
data,t,43211,22.345000
data,t,43212,22.345000
data,t,43213,22.345000
data,t,43214,22.345000
data,t,43215,22.345000
data,t,43216,22.345000
data,t,43217,22.345000
data,t,43218,22.345000
data,t,43219,22.345000
data,t,43220,22.345000
data,t,43221,22.345000
data,t,43222,22.345000
data,t,43223,22.345000
data,t,43224,22.345000
data,t,43225,22.345000
data,t,43226,22.345000
data,t,43227,22.345000
data,t,43228,22.345000
data,t,43229,22.345000
data,t,43230,22.345000
data,t,43231,22.345000
data,t,43232,22.345000
data,t,43233,22.345000
data,t,43234,22.345000
data,t,43235,22.345000
data,t,43236,22.345000
data,t,43237,22.345000
data,t,43238,22.345000
data,t,43239,22.345000
data,t,43240,22.345000
data,t,43241,22.345000
data,t,43242,22.345000
data,t,43243,22.345000
data,t,43244,22.345000
data,t,43245,22.345000
data,t,43246,22.345000
data,t,43247,22.345000
data,t,43248,22.345000
data,t,43249,22.345000
data,t,43250,22.345000
data,t,43251,22.345000
data,t,43252,22.345000
data,t,43253,22.345000
data,t,43254,22.345000
data,t,43255,22.345000
data,t,43256,22.345000
data,t,43257,22.345000
data,t,43258,22.345000
data,t,43259,22.345000
data,t,43260,22.345000
data,t,43261,22.345000
data,t,43262,22.345000
data,t,43263,22.345000
data,t,43264,22.345000
data,t,43265,22.345000
data,t,43266,22.345000
data,t,43267,22.345000
data,t,43268,22.345000
data,t,43269,22.345000
data,t,43270,22.345000
data,t,43271,22.345000
data,t,43272,22.345000
data,t,43273,22.345000
data,t,43274,22.345000
data,t,43275,22.345000
data,t,43276,22.345000
data,t,43277,22.345000
data,t,43278,22.345000
data,t,43279,22.345000
data,t,43280,22.345000
data,t,43281,22.345000
data,t,43282,22.345000
data,t,43283,22.345000
data,t,43284,22.345000
data,t,43285,22.345000
data,t,43286,22.345000
data,t,43287,22.345000
data,t,43288,22.345000
data,t,43289,22.345000
data,t,43290,22.345000
data,t,43291,22.345000
data,t,43292,22.345000
data,t,43293,22.345000
data,t,43294,22.345000
data,t,43295,22.345000
data,t,43296,22.345000
data,t,43297,22.345000
data,t,43298,22.345000
data,t,43299,22.345000
data,t,43300,22.345000
data,t,43301,22.345000
data,t,43302,22.345000
data,t,43303,22.345000
data,t,43304,22.345000
data,t,43305,22.345000
data,t,43306,22.345000
data,t,43307,22.345000
data,t,43308,22.345000
data,t,43309,22.345000
data,t,43310,22.345000
data,t,43311,22.345000
data,t,43312,22.345000
data,t,43313,22.345000
data,t,43314,22.345000
data,t,43315,22.345000
data,t,43316,22.345000
data,t,43317,22.345000
data,t,43318,22.345000
data,t,43319,22.345000
data,t,43320,22.345000
data,t,43321,22.345000
data,t,43322,22.345000
data,t,43323,22.345000
data,t,43324,22.345000
data,t,43325,22.345000
data,t,43326,22.345000
data,t,43327,22.345000
data,t,43328,22.345000
data,t,43329,22.345000
data,t,43330,22.345000
data,t,43331,22.345000
data,t,43332,22.345000
data,t,43333,22.345000
data,t,43334,22.345000
data,t,43335,22.345000
data,t,43336,22.345000
data,t,43337,22.345000
data,t,43338,22.345000
data,t,43339,22.345000
data,t,43340,22.345000
data,t,43341,22.345000
data,t,43342,22.345000
data,t,43343,22.345000
data,t,43344,22.345000
data,t,43345,22.345000
data,t,43346,22.345000
data,t,43347,22.345000
data,t,43348,22.345000
data,t,43349,22.345000
data,t,43350,22.345000
data,t,43351,22.345000
data,t,43352,22.345000
data,t,43353,22.345000
data,t,43354,22.345000
data,t,43355,22.345000
data,t,43356,22.345000
data,t,43357,22.345000
data,t,43358,22.345000
data,t,43359,22.345000
data,t,43360,22.345000
data,t,43361,22.345000
data,t,43362,22.345000
data,t,43363,22.345000
data,t,43364,22.345000
data,t,43365,22.345000
data,t,43366,22.345000
data,t,43367,22.345000
data,t,43368,22.345000
data,t,43369,22.345000
data,t,43370,22.345000
data,t,43371,22.345000
data,t,43372,22.345000
data,t,43373,22.345000
data,t,43374,22.345000
data,t,43375,22.345000
data,t,43376,22.345000
data,t,43377,22.345000
data,t,43378,22.345000
data,t,43379,22.345000
data,t,43380,22.345000
data,t,43381,22.345000
data,t,43382,22.345000
data,t,43383,22.345000
data,t,43384,22.345000
data,t,43385,22.345000
data,t,43386,22.345000
data,t,43387,22.345000
data,t,43388,22.345000
data,t,43389,22.345000
data,t,43390,22.345000
data,t,43391,22.345000
data,t,43392,22.345000
data,t,43393,22.345000
data,t,43394,22.345000
data,t,43395,22.345000
data,t,43396,22.345000
data,t,43397,22.345000
data,t,43398,22.345000
data,t,43399,22.345000
data,t,43400,22.345000
data,t,43401,22.345000
data,t,43402,22.345000
data,t,43403,22.345000
data,t,43404,22.345000
data,t,43405,22.345000
data,t,43406,22.345000
data,t,43407,22.345000
data,t,43408,22.345000
data,t,43409,22.345000
data,t,43410,22.345000
data,t,43411,22.345000
data,t,43412,22.345000
data,t,43413,22.345000
data,t,43414,22.345000
data,t,43415,22.345000
data,t,43416,22.345000
data,t,43417,22.345000
data,t,43418,22.345000
data,t,43419,22.345000
data,t,43420,22.345000
data,t,43421,22.345000
data,t,43422,22.345000
data,t,43423,22.345000
data,t,43424,22.345000
data,t,43425,22.345000
data,t,43426,22.345000
data,t,43427,22.345000
data,t,43428,22.345000
data,t,43429,22.345000
data,t,43430,22.345000
data,t,43431,22.345000
data,t,43432,22.345000
data,t,43433,22.345000
data,t,43434,22.345000
data,t,43435,22.345000
data,t,43436,22.345000
data,t,43437,22.345000
data,t,43438,22.345000
data,t,43439,22.345000
data,t,43440,22.345000
data,t,43441,22.345000
data,t,43442,22.345000
data,t,43443,22.345000
data,t,43444,22.345000
data,t,43445,22.345000
data,t,43446,22.345000
data,t,43447,22.345000
data,t,43448,22.345000
data,t,43449,22.345000
data,t,43450,22.345000
data,t,43451,22.345000
data,t,43452,22.345000
data,t,43453,22.345000
data,t,43454,22.345000
data,t,43455,22.345000
data,t,43456,22.345000
data,t,43457,22.345000
data,t,43458,22.345000
data,t,43459,22.345000
data,t,43460,22.345000
data,t,43461,22.345000
data,t,43462,22.345000
data,t,43463,22.345000
data,t,43464,22.345000
data,t,43465,22.345000
data,t,43466,22.345000
data,t,43467,22.345000
data,t,43468,22.345000
data,t,43469,22.345000
data,t,43470,22.345000
data,t,43471,22.345000
data,t,43472,22.345000
data,t,43473,22.345000
data,t,43474,22.345000
data,t,43475,22.345000
data,t,43476,22.345000
data,t,43477,22.345000
data,t,43478,22.345000
data,t,43479,22.345000
data,t,43480,22.345000
data,t,43481,22.345000
data,t,43482,22.345000
data,t,43483,22.345000
data,t,43484,22.345000
data,t,43485,22.345000
data,t,43486,22.345000
data,t,43487,22.345000
data,t,43488,22.345000
data,t,43489,22.345000
data,t,43490,22.345000
data,t,43491,22.345000
data,t,43492,22.345000
data,t,43493,22.345000
data,t,43494,22.345000
data,t,43495,22.345000
data,t,43496,22.345000
data,t,43497,22.345000
data,t,43498,22.345000
data,t,43499,22.345000
data,t,43500,22.345000
data,t,43501,22.345000
data,t,43502,22.345000
data,t,43503,22.345000
data,t,43504,22.345000
data,t,43505,22.345000
data,t,43506,22.345000
data,t,43507,22.345000
data,t,43508,22.345000
data,t,43509,22.345000
data,t,43510,22.345000
data,t,43511,22.345000
data,t,43512,22.345000
data,t,43513,22.345000
data,t,43514,22.345000
data,t,43515,22.345000
data,t,43516,22.345000
data,t,43517,22.345000
data,t,43518,22.345000
data,t,43519,22.345000
data,t,43520,22.345000
data,t,43521,22.345000
data,t,43522,22.345000
data,t,43523,22.345000
data,t,43524,22.345000
data,t,43525,22.345000
data,t,43526,22.345000
data,t,43527,22.345000
data,t,43528,22.345000
data,t,43529,22.345000
data,t,43530,22.345000
data,t,43531,22.345000
data,t,43532,22.345000
data,t,43533,22.345000
data,t,43534,22.345000
data,t,43535,22.345000
data,t,43536,22.345000
data,t,43537,22.345000
data,t,43538,22.345000
data,t,43539,22.345000
data,t,43540,22.345000
data,t,43541,22.345000
data,t,43542,22.345000
data,t,43543,22.345000
data,t,43544,22.345000
data,t,43545,22.345000
data,t,43546,22.345000
data,t,43547,22.345000
data,t,43548,22.345000
data,t,43549,22.345000
data,t,43550,22.345000
data,t,43551,22.345000
data,t,43552,22.345000
data,t,43553,22.345000
data,t,43554,22.345000
data,t,43555,22.345000
data,t,43556,22.345000
data,t,43557,22.345000
data,t,43558,22.345000
data,t,43559,22.345000
data,t,43560,22.345000
data,t,43561,22.345000
data,t,43562,22.345000
data,t,43563,22.345000
data,t,43564,22.345000
data,t,43565,22.345000
data,t,43566,22.345000
data,t,43567,22.345000
data,t,43568,22.345000
data,t,43569,22.345000
data,t,43570,22.345000
data,t,43571,22.345000
data,t,43572,22.345000
data,t,43573,22.345000
data,t,43574,22.345000
data,t,43575,22.345000
data,t,43576,22.345000
data,t,43577,22.345000
data,t,43578,22.345000
data,t,43579,22.345000
data,t,43580,22.345000
data,t,43581,22.345000
data,t,43582,22.345000
data,t,43583,22.345000
data,t,43584,22.345000
data,t,43585,22.345000
data,t,43586,22.345000
data,t,43587,22.345000
data,t,43588,22.345000
data,t,43589,22.345000
data,t,43590,22.345000
data,t,43591,22.345000
data,t,43592,22.345000
data,t,43593,22.345000
data,t,43594,22.345000
data,t,43595,22.345000
data,t,43596,22.345000
data,t,43597,22.345000
data,t,43598,22.345000
data,t,43599,22.345000
data,t,43600,22.345000
data,t,43601,22.345000
data,t,43602,22.345000
data,t,43603,22.345000
data,t,43604,22.345000
data,t,43605,22.345000
data,t,43606,22.345000
data,t,43607,22.345000
data,t,43608,22.345000
data,t,43609,22.345000
data,t,43610,22.345000
data,t,43611,22.345000
data,t,43612,22.345000
data,t,43613,22.345000
data,t,43614,22.345000
data,t,43615,22.345000
data,t,43616,22.345000
data,t,43617,22.345000
data,t,43618,22.345000
data,t,43619,22.345000
data,t,43620,22.345000
data,t,43621,22.345000
data,t,43622,22.345000
data,t,43623,22.345000
data,t,43624,22.345000
data,t,43625,22.345000
data,t,43626,22.345000
data,t,43627,22.345000
data,t,43628,22.345000
data,t,43629,22.345000
data,t,43630,22.345000
data,t,43631,22.345000
data,t,43632,22.345000
data,t,43633,22.345000
data,t,43634,22.345000
data,t,43635,22.345000
data,t,43636,22.345000
data,t,43637,22.345000
data,t,43638,22.345000
data,t,43639,22.345000
data,t,43640,22.345000
data,t,43641,22.345000
data,t,43642,22.345000
data,t,43643,22.345000
data,t,43644,22.345000
data,t,43645,22.345000
data,t,43646,22.345000
data,t,43647,22.345000
data,t,43648,22.345000
data,t,43649,22.345000
data,t,43650,22.345000
data,t,43651,22.345000
data,t,43652,22.345000
data,t,43653,22.345000
data,t,43654,22.345000
data,t,43655,22.345000
data,t,43656,22.345000
data,t,43657,22.345000
data,t,43658,22.345000
data,t,43659,22.345000
data,t,43660,22.345000
data,t,43661,22.345000
data,t,43662,22.345000
data,t,43663,22.345000
data,t,43664,22.345000
data,t,43665,22.345000
data,t,43666,22.345000
data,t,43667,22.345000
data,t,43668,22.345000
data,t,43669,22.345000
data,t,43670,22.345000
data,t,43671,22.345000
data,t,43672,22.345000
data,t,43673,22.345000
data,t,43674,22.345000
data,t,43675,22.345000
data,t,43676,22.345000
data,t,43677,22.345000
data,t,43678,22.345000
data,t,43679,22.345000
data,t,43680,22.345000
data,t,43681,22.345000
data,t,43682,22.345000
data,t,43683,22.345000
data,t,43684,22.345000
data,t,43685,22.345000
data,t,43686,22.345000
data,t,43687,22.345000
data,t,43688,22.345000
data,t,43689,22.345000
data,t,43690,22.345000
data,t,43691,22.345000
data,t,43692,22.345000
data,t,43693,22.345000
data,t,43694,22.345000
data,t,43695,22.345000
data,t,43696,22.345000
data,t,43697,22.345000
data,t,43698,22.345000
data,t,43699,22.345000
data,t,43700,22.345000
data,t,43701,22.345000
data,t,43702,22.345000
data,t,43703,22.345000
data,t,43704,22.345000
data,t,43705,22.345000
data,t,43706,22.345000
data,t,43707,22.345000
data,t,43708,22.345000
data,t,43709,22.345000
data,t,43710,22.345000
data,t,43711,22.345000
data,t,43712,22.345000
data,t,43713,22.345000
data,t,43714,22.345000
data,t,43715,22.345000
data,t,43716,22.345000
data,t,43717,22.345000
data,t,43718,22.345000
data,t,43719,22.345000
data,t,43720,22.345000
data,t,43721,22.345000
data,t,43722,22.345000
data,t,43723,22.345000
data,t,43724,22.345000
data,t,43725,22.345000
data,t,43726,22.345000
data,t,43727,22.345000
data,t,43728,22.345000
data,t,43729,22.345000
data,t,43730,22.345000
data,t,43731,22.345000
data,t,43732,22.345000
data,t,43733,22.345000
data,t,43734,22.345000
data,t,43735,22.345000
data,t,43736,22.345000
data,t,43737,22.345000
data,t,43738,22.345000
data,t,43739,22.345000
data,t,43740,22.345000
data,t,43741,22.345000
data,t,43742,22.345000
data,t,43743,22.345000
data,t,43744,22.345000
data,t,43745,22.345000
data,t,43746,22.345000
data,t,43747,22.345000
data,t,43748,22.345000
data,t,43749,22.345000
data,t,43750,22.345000
data,t,43751,22.345000
data,t,43752,22.345000
data,t,43753,22.345000
data,t,43754,22.345000
data,t,43755,22.345000
data,t,43756,22.345000
data,t,43757,22.345000
